Institution ID,Institution,Game Date,Opponent ID,Opponent Name,Score For,Score Against,Location
5,Akron,9/3/2011,518,Ohio St.,0,42,Away
5,Akron,9/10/2011,690,Temple,3,41,Home
5,Akron,9/17/2011,140,Cincinnati,14,59,Away
5,Akron,9/24/2011,741,VMI,36,13,Home
5,Akron,10/1/2011,204,Eastern Mich.,23,31,Away
5,Akron,10/8/2011,231,FIU,17,27,Home
5,Akron,10/22/2011,519,Ohio,20,37,Home
5,Akron,10/29/2011,129,Central Mich.,22,23,Home
5,Akron,11/3/2011,414,Miami (OH),,,Away
5,Akron,11/12/2011,331,Kent St.,,,Home
5,Akron,11/19/2011,86,Buffalo,,,Away
5,Akron,11/25/2011,774,Western Mich.,,,Away
8,Alabama,9/3/2011,331,Kent St.,48,7,Home
8,Alabama,9/10/2011,539,Penn St.,27,11,Away
8,Alabama,9/17/2011,497,North Texas,41,0,Home
8,Alabama,9/24/2011,31,Arkansas,38,14,Home
8,Alabama,10/1/2011,235,Florida,38,10,Away
8,Alabama,10/8/2011,736,Vanderbilt,34,0,Home
8,Alabama,10/15/2011,433,Ole Miss,52,7,Away
8,Alabama,10/22/2011,694,Tennessee,37,6,Home
8,Alabama,11/5/2011,365,LSU,,,Home
8,Alabama,11/12/2011,430,Mississippi St.,,,Away
8,Alabama,11/19/2011,253,Ga. Southern,,,Home
8,Alabama,11/26/2011,37,Auburn,,,Away
9,UAB,9/10/2011,235,Florida,0,39,Away
9,UAB,9/17/2011,718,Tulane,10,49,Home
9,UAB,9/24/2011,196,East Carolina,23,28,Away
9,UAB,10/1/2011,716,Troy,23,24,Away
9,UAB,10/8/2011,430,Mississippi St.,3,21,Home
9,UAB,10/15/2011,719,Tulsa,20,37,Away
9,UAB,10/20/2011,128,UCF,26,24,Home
9,UAB,10/29/2011,388,Marshall,14,59,Away
9,UAB,11/5/2011,288,Houston,,,Home
9,UAB,11/12/2011,404,Memphis,,,Away
9,UAB,11/17/2011,664,Southern Miss.,,,Home
9,UAB,11/26/2011,229,Fla. Atlantic,,,Away
28,Arizona St.,9/1/2011,108,UC Davis,48,14,Home
28,Arizona St.,9/9/2011,434,Missouri,37,30,Home
28,Arizona St.,9/17/2011,301,Illinois,14,17,Away
28,Arizona St.,9/24/2011,657,Southern California,43,22,Home
28,Arizona St.,10/1/2011,528,Oregon St.,35,20,Home
28,Arizona St.,10/8/2011,732,Utah,35,14,Away
28,Arizona St.,10/15/2011,529,Oregon,27,41,Away
28,Arizona St.,10/29/2011,157,Colorado,48,14,Home
28,Arizona St.,11/5/2011,110,UCLA,,,Away
28,Arizona St.,11/12/2011,754,Washington St.,,,Away
28,Arizona St.,11/19/2011,29,Arizona,,,Home
28,Arizona St.,11/25/2011,107,California,,,Home
29,Arizona,9/3/2011,501,Northern Ariz.,41,10,Home
29,Arizona,9/8/2011,521,Oklahoma St.,14,37,Away
29,Arizona,9/17/2011,674,Stanford,10,37,Home
29,Arizona,9/24/2011,529,Oregon,31,56,Home
29,Arizona,10/1/2011,657,Southern California,41,48,Away
29,Arizona,10/8/2011,528,Oregon St.,27,37,Away
29,Arizona,10/20/2011,110,UCLA,48,12,Home
29,Arizona,10/29/2011,756,Washington,31,42,Away
29,Arizona,11/5/2011,732,Utah,,,Home
29,Arizona,11/12/2011,157,Colorado,,,Away
29,Arizona,11/19/2011,28,Arizona St.,,,Away
29,Arizona,11/26/2011,671,La.-Lafayette,,,Home
30,Arkansas St.,9/3/2011,301,Illinois,15,33,Away
30,Arkansas St.,9/10/2011,404,Memphis,47,3,Home
30,Arkansas St.,9/17/2011,742,Virginia Tech,7,26,Away
30,Arkansas St.,9/24/2011,1004,Central Ark.,53,24,Home
30,Arkansas St.,10/1/2011,772,Western Ky.,26,22,Away
30,Arkansas St.,10/8/2011,498,La.-Monroe,24,19,Away
30,Arkansas St.,10/18/2011,231,FIU,34,16,Home
30,Arkansas St.,10/29/2011,497,North Texas,37,14,Home
30,Arkansas St.,11/5/2011,229,Fla. Atlantic,,,Away
30,Arkansas St.,11/12/2011,671,La.-Lafayette,,,Home
30,Arkansas St.,11/19/2011,419,Middle Tenn.,,,Away
30,Arkansas St.,12/3/2011,716,Troy,,,Home
31,Arkansas,9/3/2011,669,Missouri St.,51,7,Home
31,Arkansas,9/10/2011,473,New Mexico,52,3,Home
31,Arkansas,9/17/2011,716,Troy,38,28,Home
31,Arkansas,9/24/2011,8,Alabama,14,38,Away
31,Arkansas,10/1/2011,697,Texas A&M,42,38,Neutral Site
31,Arkansas,10/8/2011,37,Auburn,38,14,Home
31,Arkansas,10/22/2011,433,Ole Miss,29,24,Away
31,Arkansas,10/29/2011,736,Vanderbilt,31,28,Away
31,Arkansas,11/5/2011,648,South Carolina,,,Home
31,Arkansas,11/12/2011,694,Tennessee,,,Home
31,Arkansas,11/19/2011,430,Mississippi St.,,,Home
31,Arkansas,11/25/2011,365,LSU,,,Away
37,Auburn,9/3/2011,731,Utah St.,42,38,Home
37,Auburn,9/10/2011,430,Mississippi St.,41,34,Home
37,Auburn,9/17/2011,147,Clemson,24,38,Away
37,Auburn,9/24/2011,229,Fla. Atlantic,30,14,Home
37,Auburn,10/1/2011,648,South Carolina,16,13,Away
37,Auburn,10/8/2011,31,Arkansas,14,38,Away
37,Auburn,10/15/2011,235,Florida,17,6,Home
37,Auburn,10/22/2011,365,LSU,10,45,Away
37,Auburn,10/29/2011,433,Ole Miss,41,23,Home
37,Auburn,11/12/2011,257,Georgia,,,Away
37,Auburn,11/19/2011,625,Samford,,,Home
37,Auburn,11/26/2011,8,Alabama,,,Home
47,Ball St.,9/3/2011,306,Indiana,27,20,Home
47,Ball St.,9/10/2011,651,South Fla.,7,37,Away
47,Ball St.,9/17/2011,86,Buffalo,28,25,Home
47,Ball St.,9/24/2011,725,Army,48,21,Home
47,Ball St.,10/1/2011,522,Oklahoma,6,62,Away
47,Ball St.,10/8/2011,690,Temple,0,42,Home
47,Ball St.,10/15/2011,519,Ohio,23,20,Away
47,Ball St.,10/22/2011,129,Central Mich.,31,27,Home
47,Ball St.,10/29/2011,774,Western Mich.,35,45,Away
47,Ball St.,11/5/2011,204,Eastern Mich.,,,Away
47,Ball St.,11/15/2011,503,Northern Ill.,,,Away
47,Ball St.,11/25/2011,709,Toledo,,,Home
51,Baylor,9/2/2011,698,TCU,50,48,Home
51,Baylor,9/17/2011,676,Stephen F. Austin,48,0,Home
51,Baylor,9/24/2011,574,Rice,56,31,Home
51,Baylor,10/1/2011,327,Kansas St.,35,36,Away
51,Baylor,10/8/2011,311,Iowa St.,49,26,Home
51,Baylor,10/15/2011,697,Texas A&M,28,55,Away
51,Baylor,10/29/2011,521,Oklahoma St.,24,59,Away
51,Baylor,11/5/2011,434,Missouri,,,Home
51,Baylor,11/12/2011,328,Kansas,,,Away
51,Baylor,11/19/2011,522,Oklahoma,,,Home
51,Baylor,11/26/2011,700,Texas Tech,,,Neutral Site
51,Baylor,12/3/2011,703,Texas,,,Home
66,Boise St.,9/3/2011,257,Georgia,35,21,Neutral Site
66,Boise St.,9/16/2011,709,Toledo,40,15,Away
66,Boise St.,9/24/2011,719,Tulsa,41,21,Home
66,Boise St.,10/1/2011,466,Nevada,30,10,Home
66,Boise St.,10/7/2011,96,Fresno St.,57,7,Away
66,Boise St.,10/15/2011,156,Colorado St.,63,13,Away
66,Boise St.,10/22/2011,721,Air Force,37,26,Home
66,Boise St.,11/5/2011,465,UNLV,,,Away
66,Boise St.,11/12/2011,698,TCU,,,Home
66,Boise St.,11/19/2011,626,San Diego St.,,,Away
66,Boise St.,11/26/2011,811,Wyoming,,,Home
66,Boise St.,12/3/2011,473,New Mexico,,,Home
67,Boston College,9/3/2011,509,Northwestern,17,24,Home
67,Boston College,9/10/2011,128,UCF,3,30,Away
67,Boston College,9/17/2011,193,Duke,19,20,Home
67,Boston College,9/24/2011,400,Massachusetts,45,17,Home
67,Boston College,10/1/2011,749,Wake Forest,19,27,Home
67,Boston College,10/8/2011,147,Clemson,14,36,Away
67,Boston College,10/22/2011,742,Virginia Tech,14,30,Away
67,Boston College,10/29/2011,392,Maryland,28,17,Away
67,Boston College,11/3/2011,234,Florida St.,,,Home
67,Boston College,11/12/2011,490,North Carolina St.,,,Home
67,Boston College,11/19/2011,513,Notre Dame,,,Away
67,Boston College,11/25/2011,415,Miami (FL),,,Away
71,Bowling Green,9/1/2011,295,Idaho,32,15,Away
71,Bowling Green,9/10/2011,446,Morgan St.,58,13,Home
71,Bowling Green,9/17/2011,811,Wyoming,27,28,Home
71,Bowling Green,9/24/2011,414,Miami (OH),37,23,Away
71,Bowling Green,10/1/2011,768,West Virginia,10,55,Away
71,Bowling Green,10/8/2011,774,Western Mich.,21,45,Away
71,Bowling Green,10/15/2011,709,Toledo,21,28,Home
71,Bowling Green,10/22/2011,690,Temple,13,10,Home
71,Bowling Green,10/29/2011,331,Kent St.,15,27,Away
71,Bowling Green,11/8/2011,503,Northern Ill.,,,Home
71,Bowling Green,11/16/2011,519,Ohio,,,Home
71,Bowling Green,11/25/2011,86,Buffalo,,,Away
77,BYU,9/3/2011,433,Ole Miss,14,13,Away
77,BYU,9/10/2011,703,Texas,16,17,Away
77,BYU,9/17/2011,732,Utah,10,54,Home
77,BYU,9/23/2011,128,UCF,24,17,Home
77,BYU,9/30/2011,731,Utah St.,27,24,Home
77,BYU,10/8/2011,630,San Jose St.,29,16,Home
77,BYU,10/15/2011,528,Oregon St.,38,28,Away
77,BYU,10/22/2011,294,Idaho St.,56,3,Home
77,BYU,10/28/2011,698,TCU,28,38,Neutral Site
77,BYU,11/12/2011,295,Idaho,,,Home
77,BYU,11/19/2011,472,New Mexico St.,,,Home
77,BYU,12/3/2011,277,Hawaii,,,Away
86,Buffalo,9/3/2011,545,Pittsburgh,16,35,Away
86,Buffalo,9/10/2011,683,Stony Brook,35,7,Home
86,Buffalo,9/17/2011,47,Ball St.,25,28,Away
86,Buffalo,9/24/2011,164,Connecticut,3,17,Home
86,Buffalo,10/1/2011,694,Tennessee,10,41,Away
86,Buffalo,10/8/2011,519,Ohio,38,37,Home
86,Buffalo,10/15/2011,690,Temple,0,34,Away
86,Buffalo,10/22/2011,503,Northern Ill.,30,31,Home
86,Buffalo,10/29/2011,414,Miami (OH),13,41,Away
86,Buffalo,11/12/2011,204,Eastern Mich.,,,Away
86,Buffalo,11/19/2011,5,Akron,,,Home
86,Buffalo,11/25/2011,71,Bowling Green,,,Home
96,Fresno St.,9/3/2011,107,California,21,36,Neutral Site
96,Fresno St.,9/10/2011,463,Nebraska,29,42,Away
96,Fresno St.,9/17/2011,494,North Dakota,27,22,Home
96,Fresno St.,9/24/2011,295,Idaho,48,24,Away
96,Fresno St.,10/1/2011,433,Ole Miss,28,38,Home
96,Fresno St.,10/7/2011,66,Boise St.,7,57,Home
96,Fresno St.,10/15/2011,731,Utah St.,31,21,Home
96,Fresno St.,10/22/2011,466,Nevada,38,45,Away
96,Fresno St.,11/5/2011,366,Louisiana Tech,,,Home
96,Fresno St.,11/12/2011,472,New Mexico St.,,,Away
96,Fresno St.,11/19/2011,277,Hawaii,,,Away
96,Fresno St.,11/26/2011,630,San Jose St.,,,Home
96,Fresno St.,12/3/2011,626,San Diego St.,,,Away
107,California,9/3/2011,96,Fresno St.,36,21,Neutral Site
107,California,9/10/2011,157,Colorado,36,33,Away
107,California,9/17/2011,1320,Presbyterian,63,12,Home
107,California,9/24/2011,756,Washington,23,31,Away
107,California,10/6/2011,529,Oregon,15,43,Away
107,California,10/13/2011,657,Southern California,9,30,Home
107,California,10/22/2011,732,Utah,34,10,Home
107,California,10/29/2011,110,UCLA,14,31,Away
107,California,11/5/2011,754,Washington St.,,,Home
107,California,11/12/2011,528,Oregon St.,,,Home
107,California,11/19/2011,674,Stanford,,,Away
107,California,11/25/2011,28,Arizona St.,,,Away
110,UCLA,9/3/2011,288,Houston,34,38,Away
110,UCLA,9/10/2011,630,San Jose St.,27,17,Home
110,UCLA,9/17/2011,703,Texas,20,49,Home
110,UCLA,9/24/2011,528,Oregon St.,27,19,Away
110,UCLA,10/1/2011,674,Stanford,19,45,Away
110,UCLA,10/8/2011,754,Washington St.,28,25,Home
